#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21069,2017-06-22,00:00:00,,2017-06-22 00:00:00,26.145,45.4336
,,21070,2017-06-22,00:10:00,,2017-06-22 00:10:00,26.0378,45.7006
,,21071,2017-06-22,00:20:00,,2017-06-22 00:20:00,25.952,45.8456
,,21072,2017-06-22,00:30:00,,2017-06-22 00:30:00,25.8447,46.0821
,,21073,2017-06-22,00:40:00,,2017-06-22 00:40:00,25.7696,46.2194
,,21074,2017-06-22,00:50:00,,2017-06-22 00:50:00,25.6838,46.4178
,,21075,2017-06-22,01:00:00,,2017-06-22 01:00:00,25.598,46.5627
,,21076,2017-06-22,01:10:00,,2017-06-22 01:10:00,25.5337,46.7611
,,21077,2017-06-22,01:20:00,,2017-06-22 01:20:00,25.4479,46.9366
,,21078,2017-06-22,01:30:00,,2017-06-22 01:30:00,25.3943,47.1349
,,21079,2017-06-22,01:40:00,,2017-06-22 01:40:00,25.3406,47.3714
,,21080,2017-06-22,01:50:00,,2017-06-22 01:50:00,25.2656,47.6766
,,21081,2017-06-22,02:00:00,,2017-06-22 02:00:00,25.2227,47.9818
,,21082,2017-06-22,02:10:00,,2017-06-22 02:10:00,25.1476,48.2793
,,21083,2017-06-22,02:20:00,,2017-06-22 02:20:00,25.0725,48.4853
,,21084,2017-06-22,02:30:00,,2017-06-22 02:30:00,24.9974,48.6227
,,21085,2017-06-22,02:40:00,,2017-06-22 02:40:00,24.9224,48.8515
,,21086,2017-06-22,02:50:00,,2017-06-22 02:50:00,24.8473,48.9583
,,21087,2017-06-22,03:00:00,,2017-06-22 03:00:00,24.7722,49.1949
,,21088,2017-06-22,03:10:00,,2017-06-22 03:10:00,24.7079,49.4314
,,21089,2017-06-22,03:20:00,,2017-06-22 03:20:00,24.6435,49.6297
,,21090,2017-06-22,03:30:00,,2017-06-22 03:30:00,24.5684,49.7747
,,21091,2017-06-22,03:40:00,,2017-06-22 03:40:00,24.4826,49.9044
,,21092,2017-06-22,03:50:00,,2017-06-22 03:50:00,24.4075,50.0799
,,21093,2017-06-22,04:00:00,,2017-06-22 04:00:00,24.3217,50.2096
,,21094,2017-06-22,04:10:00,,2017-06-22 04:10:00,24.2359,50.3087
,,21095,2017-06-22,04:20:00,,2017-06-22 04:20:00,24.1501,50.4537
,,21096,2017-06-22,04:30:00,,2017-06-22 04:30:00,24.1072,50.6826
,,21097,2017-06-22,04:40:00,,2017-06-22 04:40:00,24.0107,50.8352
,,21098,2017-06-22,04:50:00,,2017-06-22 04:50:00,23.9571,50.9191
,,21099,2017-06-22,05:00:00,,2017-06-22 05:00:00,23.9142,51.0641
