#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21068,2017-06-22,00:00:00,,2017-06-22 00:00:00,26.5633,47.1731
,,21069,2017-06-22,00:10:00,,2017-06-22 00:10:00,26.4989,47.1349
,,21070,2017-06-22,00:20:00,,2017-06-22 00:20:00,26.4775,47.0052
,,21071,2017-06-22,00:30:00,,2017-06-22 00:30:00,26.4668,46.9366
,,21072,2017-06-22,00:40:00,,2017-06-22 00:40:00,26.4775,47.0052
,,21073,2017-06-22,00:50:00,,2017-06-22 00:50:00,26.4989,47.1349
,,21074,2017-06-22,01:00:00,,2017-06-22 01:00:00,26.5311,47.2417
,,21075,2017-06-22,01:10:00,,2017-06-22 01:10:00,26.5633,47.3409
,,21076,2017-06-22,01:20:00,,2017-06-22 01:20:00,26.6169,47.3714
,,21077,2017-06-22,01:30:00,,2017-06-22 01:30:00,26.6598,47.463
,,21078,2017-06-22,01:40:00,,2017-06-22 01:40:00,26.7134,47.463
,,21079,2017-06-22,01:50:00,,2017-06-22 01:50:00,26.7671,47.4248
,,21080,2017-06-22,02:00:00,,2017-06-22 02:00:00,26.8207,48.1878
,,21081,2017-06-22,02:10:00,,2017-06-22 02:10:00,26.8743,47.9894
,,21082,2017-06-22,02:20:00,,2017-06-22 02:20:00,26.9172,47.7834
,,21083,2017-06-22,02:30:00,,2017-06-22 02:30:00,26.9708,47.7529
,,21084,2017-06-22,02:40:00,,2017-06-22 02:40:00,27.0137,47.9131
,,21085,2017-06-22,02:50:00,,2017-06-22 02:50:00,27.0674,49.1872
,,21086,2017-06-22,03:00:00,,2017-06-22 03:00:00,27.0995,49.6908
,,21087,2017-06-22,03:10:00,,2017-06-22 03:10:00,27.1317,49.6526
,,21088,2017-06-22,03:20:00,,2017-06-22 03:20:00,27.1639,49.6831
,,21089,2017-06-22,03:30:00,,2017-06-22 03:30:00,27.1853,49.9502
,,21090,2017-06-22,03:40:00,,2017-06-22 03:40:00,27.2175,49.9502
,,21091,2017-06-22,03:50:00,,2017-06-22 03:50:00,27.2282,49.6831
,,21092,2017-06-22,04:00:00,,2017-06-22 04:00:00,27.239,49.4466
,,21093,2017-06-22,04:10:00,,2017-06-22 04:10:00,27.2497,49.2788
,,21094,2017-06-22,04:20:00,,2017-06-22 04:20:00,27.2604,49.1796
,,21095,2017-06-22,04:30:00,,2017-06-22 04:30:00,27.2712,49.1491
,,21096,2017-06-22,04:40:00,,2017-06-22 04:40:00,27.2712,49.1109
,,21097,2017-06-22,04:50:00,,2017-06-22 04:50:00,27.2712,49.1109
,,21098,2017-06-22,05:00:00,,2017-06-22 05:00:00,27.2712,49.1796
,,21099,2017-06-22,05:10:00,,2017-06-22 05:10:00,27.2604,49.2483
,,21100,2017-06-22,05:20:00,,2017-06-22 05:20:00,27.2497,49.3474
,,21101,2017-06-22,05:30:00,,2017-06-22 05:30:00,27.2282,49.4466
,,21102,2017-06-22,05:40:00,,2017-06-22 05:40:00,27.2175,49.5458
,,21103,2017-06-22,05:50:00,,2017-06-22 05:50:00,27.1853,49.6831
,,21104,2017-06-22,06:00:00,,2017-06-22 06:00:00,27.1532,49.8128
,,21105,2017-06-22,06:10:00,,2017-06-22 06:10:00,27.1317,49.8891
,,21106,2017-06-22,06:20:00,,2017-06-22 06:20:00,27.0888,49.9883
,,21107,2017-06-22,06:30:00,,2017-06-22 06:30:00,27.0566,50.1256
,,21108,2017-06-22,06:40:00,,2017-06-22 06:40:00,27.0245,50.2935
,,21109,2017-06-22,06:50:00,,2017-06-22 06:50:00,26.9923,50.3927
,,21110,2017-06-22,07:00:00,,2017-06-22 07:00:00,26.9387,50.4613
,,21111,2017-06-22,07:10:00,,2017-06-22 07:10:00,26.8958,50.53
,,21112,2017-06-22,07:20:00,,2017-06-22 07:20:00,26.8529,50.6368
,,21113,2017-06-22,07:30:00,,2017-06-22 07:30:00,26.81,50.736
,,21114,2017-06-22,07:40:00,,2017-06-22 07:40:00,26.7563,50.8733
,,21115,2017-06-22,07:50:00,,2017-06-22 07:50:00,26.7134,50.9725
,,21116,2017-06-22,08:00:00,,2017-06-22 08:00:00,26.6598,51.1022
,,21117,2017-06-22,08:10:00,,2017-06-22 08:10:00,26.6169,51.1938
,,21118,2017-06-22,08:20:00,,2017-06-22 08:20:00,26.5633,51.3158
,,21119,2017-06-22,08:30:00,,2017-06-22 08:30:00,26.5204,51.4608
,,21120,2017-06-22,08:40:00,,2017-06-22 08:40:00,26.4668,51.5829
,,21121,2017-06-22,08:50:00,,2017-06-22 08:50:00,26.4131,51.6973
,,21122,2017-06-22,09:00:00,,2017-06-22 09:00:00,26.3595,51.8194
,,21123,2017-06-22,09:10:00,,2017-06-22 09:10:00,26.2952,51.9948
,,21124,2017-06-22,09:20:00,,2017-06-22 09:20:00,26.2952,52.1169
,,21125,2017-06-22,09:30:00,,2017-06-22 09:30:00,26.2415,52.2924
,,21126,2017-06-22,09:40:00,,2017-06-22 09:40:00,26.1986,52.4984
,,21127,2017-06-22,09:50:00,,2017-06-22 09:50:00,26.1557,52.6128
,,21128,2017-06-22,10:00:00,,2017-06-22 10:00:00,26.1128,52.7654
,,21129,2017-06-22,10:10:00,,2017-06-22 10:10:00,26.0699,52.9104
,,21130,2017-06-22,10:20:00,,2017-06-22 10:20:00,26.027,53.0858
,,21131,2017-06-22,10:30:00,,2017-06-22 10:30:00,25.9949,53.2308
,,21132,2017-06-22,10:40:00,,2017-06-22 10:40:00,25.952,53.3758
,,21133,2017-06-22,10:50:00,,2017-06-22 10:50:00,25.9198,53.5589
,,21134,2017-06-22,11:00:00,,2017-06-22 11:00:00,25.8662,53.7649
,,21135,2017-06-22,11:10:00,,2017-06-22 11:10:00,25.834,53.9403
,,21136,2017-06-22,11:20:00,,2017-06-22 11:20:00,25.8018,54.1158
,,21137,2017-06-22,11:30:00,,2017-06-22 11:30:00,25.7696,54.2913
,,21138,2017-06-22,11:40:00,,2017-06-22 11:40:00,25.7375,54.4134
,,21139,2017-06-22,11:50:00,,2017-06-22 11:50:00,25.7053,54.6194
,,21140,2017-06-22,12:00:00,,2017-06-22 12:00:00,25.6731,54.7643
,,21141,2017-06-22,12:10:00,,2017-06-22 12:10:00,25.6409,54.9169
,,21142,2017-06-22,12:20:00,,2017-06-22 12:20:00,25.6088,55.0313
,,21143,2017-06-22,12:30:00,,2017-06-22 12:30:00,25.5766,55.1458
,,21144,2017-06-22,12:40:00,,2017-06-22 12:40:00,25.5444,55.2984
,,21145,2017-06-22,12:50:00,,2017-06-22 12:50:00,25.523,55.4128
,,21146,2017-06-22,13:00:00,,2017-06-22 13:00:00,25.5015,55.5273
,,21147,2017-06-22,13:10:00,,2017-06-22 13:10:00,25.4693,55.6493
,,21148,2017-06-22,13:20:00,,2017-06-22 13:20:00,25.4372,55.7638
,,21149,2017-06-22,13:30:00,,2017-06-22 13:30:00,25.405,55.8248
,,21150,2017-06-22,13:40:00,,2017-06-22 13:40:00,25.3728,55.9698
