#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21069,2017-06-22,00:00:00,,2017-06-22 00:00:00,25.7053,46.3109
,,21070,2017-06-22,00:10:00,,2017-06-22 00:10:00,25.6409,46.372
,,21071,2017-06-22,00:20:00,,2017-06-22 00:20:00,25.5551,46.4712
,,21072,2017-06-22,00:30:00,,2017-06-22 00:30:00,25.4801,46.5169
,,21073,2017-06-22,00:40:00,,2017-06-22 00:40:00,25.3835,46.5627
,,21074,2017-06-22,00:50:00,,2017-06-22 00:50:00,25.3085,46.6314
,,21075,2017-06-22,01:00:00,,2017-06-22 01:00:00,25.2227,46.639
,,21076,2017-06-22,01:10:00,,2017-06-22 01:10:00,25.1905,46.7
,,21077,2017-06-22,01:20:00,,2017-06-22 01:20:00,25.1047,46.7687
,,21078,2017-06-22,01:30:00,,2017-06-22 01:30:00,25.0189,46.8145
,,21079,2017-06-22,01:40:00,,2017-06-22 01:40:00,24.9438,46.9442
,,21080,2017-06-22,01:50:00,,2017-06-22 01:50:00,24.8795,47.0128
,,21081,2017-06-22,02:00:00,,2017-06-22 02:00:00,24.8151,47.051
,,21082,2017-06-22,02:10:00,,2017-06-22 02:10:00,24.7508,47.1502
,,21083,2017-06-22,02:20:00,,2017-06-22 02:20:00,24.6757,47.1654
,,21084,2017-06-22,02:30:00,,2017-06-22 02:30:00,24.5899,47.196
,,21085,2017-06-22,02:40:00,,2017-06-22 02:40:00,24.5148,47.2341
,,21086,2017-06-22,02:50:00,,2017-06-22 02:50:00,24.4612,47.3714
,,21087,2017-06-22,03:00:00,,2017-06-22 03:00:00,24.3968,47.4019
,,21088,2017-06-22,03:10:00,,2017-06-22 03:10:00,24.3217,47.4782
,,21089,2017-06-22,03:20:00,,2017-06-22 03:20:00,24.2681,47.5469
,,21090,2017-06-22,03:30:00,,2017-06-22 03:30:00,24.193,47.5545
,,21091,2017-06-22,03:40:00,,2017-06-22 03:40:00,24.1287,47.5851
,,21092,2017-06-22,03:50:00,,2017-06-22 03:50:00,24.0429,47.6842
,,21093,2017-06-22,04:00:00,,2017-06-22 04:00:00,23.9785,47.791
,,21094,2017-06-22,04:10:00,,2017-06-22 04:10:00,23.8927,47.8292
,,21095,2017-06-22,04:20:00,,2017-06-22 04:20:00,23.8284,47.8063
,,21096,2017-06-22,04:30:00,,2017-06-22 04:30:00,23.7533,47.9742
,,21097,2017-06-22,04:40:00,,2017-06-22 04:40:00,23.6675,48.0733
,,21098,2017-06-22,04:50:00,,2017-06-22 04:50:00,23.6461,48.0733
,,21099,2017-06-22,05:00:00,,2017-06-22 05:00:00,23.6139,48.1725
,,21100,2017-06-22,05:10:00,,2017-06-22 05:10:00,23.5924,48.1725
,,21101,2017-06-22,05:20:00,,2017-06-22 05:20:00,23.571,48.2412
,,21102,2017-06-22,05:30:00,,2017-06-22 05:30:00,23.5388,48.3098
,,21103,2017-06-22,05:40:00,,2017-06-22 05:40:00,23.5281,48.3404
,,21104,2017-06-22,05:50:00,,2017-06-22 05:50:00,23.5495,48.4395
,,21105,2017-06-22,06:00:00,,2017-06-22 06:00:00,23.5924,48.409
,,21106,2017-06-22,06:10:00,,2017-06-22 06:10:00,23.6353,48.409
,,21107,2017-06-22,06:20:00,,2017-06-22 06:20:00,23.6782,48.3785
,,21108,2017-06-22,06:30:00,,2017-06-22 06:30:00,23.7319,48.4014
,,21109,2017-06-22,06:40:00,,2017-06-22 06:40:00,23.7855,48.3022
,,21110,2017-06-22,06:50:00,,2017-06-22 06:50:00,23.8498,48.1725
,,21111,2017-06-22,07:00:00,,2017-06-22 07:00:00,23.9142,48.1267
,,21112,2017-06-22,07:10:00,,2017-06-22 07:10:00,23.9678,48.0581
,,21113,2017-06-22,07:20:00,,2017-06-22 07:20:00,24.0643,48.0199
,,21114,2017-06-22,07:30:00,,2017-06-22 07:30:00,24.1501,47.9818
,,21115,2017-06-22,07:40:00,,2017-06-22 07:40:00,24.2574,47.875
,,21116,2017-06-22,07:50:00,,2017-06-22 07:50:00,24.3539,47.8445
,,21117,2017-06-22,08:00:00,,2017-06-22 08:00:00,24.4504,47.9055
,,21118,2017-06-22,08:10:00,,2017-06-22 08:10:00,24.547,47.791
,,21119,2017-06-22,08:20:00,,2017-06-22 08:20:00,24.6435,47.73
,,21120,2017-06-22,08:30:00,,2017-06-22 08:30:00,24.74,47.7148
,,21121,2017-06-22,08:40:00,,2017-06-22 08:40:00,24.8366,47.6537
,,21122,2017-06-22,08:50:00,,2017-06-22 08:50:00,24.9331,47.5088
,,21123,2017-06-22,09:00:00,,2017-06-22 09:00:00,25.0296,47.1425
,,21124,2017-06-22,09:10:00,,2017-06-22 09:10:00,25.1583,47.0357
,,21125,2017-06-22,09:20:00,,2017-06-22 09:20:00,25.2334,46.7916
,,21126,2017-06-22,09:30:00,,2017-06-22 09:30:00,25.4157,46.4483
,,21127,2017-06-22,09:40:00,,2017-06-22 09:40:00,25.5873,46.5398
