#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21069,2017-06-22,00:00:00,,2017-06-22 00:00:00,26.3882,46.1812
,,21070,2017-06-22,00:10:00,,2017-06-22 00:10:00,26.3239,46.3491
,,21071,2017-06-22,00:20:00,,2017-06-22 00:20:00,26.2595,46.3491
,,21072,2017-06-22,00:30:00,,2017-06-22 00:30:00,26.2381,46.6619
,,21073,2017-06-22,00:40:00,,2017-06-22 00:40:00,26.1737,46.7611
,,21074,2017-06-22,00:50:00,,2017-06-22 00:50:00,26.0986,46.9289
,,21075,2017-06-22,01:00:00,,2017-06-22 01:00:00,26.045,47.1578
,,21076,2017-06-22,01:10:00,,2017-06-22 01:10:00,25.9807,47.2036
,,21077,2017-06-22,01:20:00,,2017-06-22 01:20:00,25.927,47.6385
,,21078,2017-06-22,01:30:00,,2017-06-22 01:30:00,25.8734,47.6842
,,21079,2017-06-22,01:40:00,,2017-06-22 01:40:00,25.8091,47.9513
,,21080,2017-06-22,01:50:00,,2017-06-22 01:50:00,25.7554,48.1496
,,21081,2017-06-22,02:00:00,,2017-06-22 02:00:00,25.7018,48.4167
,,21082,2017-06-22,02:10:00,,2017-06-22 02:10:00,25.6482,48.6227
,,21083,2017-06-22,02:20:00,,2017-06-22 02:20:00,25.5946,48.8592
,,21084,2017-06-22,02:30:00,,2017-06-22 02:30:00,25.5409,48.9965
,,21085,2017-06-22,02:40:00,,2017-06-22 02:40:00,25.4766,49.294
,,21086,2017-06-22,02:50:00,,2017-06-22 02:50:00,25.423,49.3932
,,21087,2017-06-22,03:00:00,,2017-06-22 03:00:00,25.3801,49.6602
,,21088,2017-06-22,03:10:00,,2017-06-22 03:10:00,25.3264,49.7365
,,21089,2017-06-22,03:20:00,,2017-06-22 03:20:00,25.2835,49.9349
,,21090,2017-06-22,03:30:00,,2017-06-22 03:30:00,25.2406,50.0722
,,21091,2017-06-22,03:40:00,,2017-06-22 03:40:00,25.1763,50.1485
,,21092,2017-06-22,03:50:00,,2017-06-22 03:50:00,25.1334,50.2782
,,21093,2017-06-22,04:00:00,,2017-06-22 04:00:00,25.0905,50.3469
,,21094,2017-06-22,04:10:00,,2017-06-22 04:10:00,25.0261,50.3164
,,21095,2017-06-22,04:20:00,,2017-06-22 04:20:00,24.9832,50.4842
,,21096,2017-06-22,04:30:00,,2017-06-22 04:30:00,24.9296,50.6216
,,21097,2017-06-22,04:40:00,,2017-06-22 04:40:00,24.876,50.5834
,,21098,2017-06-22,04:50:00,,2017-06-22 04:50:00,24.8224,50.7589
,,21099,2017-06-22,05:00:00,,2017-06-22 05:00:00,24.7795,51.0793
,,21100,2017-06-22,05:10:00,,2017-06-22 05:10:00,24.758,51.1709
,,21101,2017-06-22,05:20:00,,2017-06-22 05:20:00,24.7366,51.4074
,,21102,2017-06-22,05:30:00,,2017-06-22 05:30:00,24.7258,51.5523
,,21103,2017-06-22,05:40:00,,2017-06-22 05:40:00,24.7258,51.6973
,,21104,2017-06-22,05:50:00,,2017-06-22 05:50:00,24.7366,51.8117
,,21105,2017-06-22,06:00:00,,2017-06-22 06:00:00,24.758,51.7888
,,21106,2017-06-22,06:10:00,,2017-06-22 06:10:00,24.7795,51.8117
,,21107,2017-06-22,06:20:00,,2017-06-22 06:20:00,24.8009,51.7583
,,21108,2017-06-22,06:30:00,,2017-06-22 06:30:00,24.8331,51.6973
,,21109,2017-06-22,06:40:00,,2017-06-22 06:40:00,24.876,51.5829
,,21110,2017-06-22,06:50:00,,2017-06-22 06:50:00,24.9189,51.3463
,,21111,2017-06-22,07:00:00,,2017-06-22 07:00:00,24.9618,51.3463
,,21112,2017-06-22,07:10:00,,2017-06-22 07:10:00,25.0047,51.1404
,,21113,2017-06-22,07:20:00,,2017-06-22 07:20:00,25.0476,51.1404
,,21114,2017-06-22,07:30:00,,2017-06-22 07:30:00,25.1119,51.1709
,,21115,2017-06-22,07:40:00,,2017-06-22 07:40:00,25.1763,51.3769
,,21116,2017-06-22,07:50:00,,2017-06-22 07:50:00,25.2406,51.8117
,,21117,2017-06-22,08:00:00,,2017-06-22 08:00:00,25.3157,52.6281
,,21118,2017-06-22,08:10:00,,2017-06-22 08:10:00,25.3908,53.1545
,,21119,2017-06-22,08:20:00,,2017-06-22 08:20:00,25.4659,53.742
,,21120,2017-06-22,08:30:00,,2017-06-22 08:30:00,25.5409,54.2455
,,21121,2017-06-22,08:40:00,,2017-06-22 08:40:00,25.6375,55.3594
,,21122,2017-06-22,08:50:00,,2017-06-22 08:50:00,25.7662,57.5643
,,21123,2017-06-22,09:00:00,,2017-06-22 09:00:00,25.8841,56.7098
,,21124,2017-06-22,09:10:00,,2017-06-22 09:10:00,26.0021,57.0608
,,21125,2017-06-22,09:20:00,,2017-06-22 09:20:00,26.1308,55.4128
,,21126,2017-06-22,09:30:00,,2017-06-22 09:30:00,26.2381,55.1229
,,21127,2017-06-22,09:40:00,,2017-06-22 09:40:00,26.3775,55.2373
,,21128,2017-06-22,09:50:00,,2017-06-22 09:50:00,26.5384,56.2139
,,21129,2017-06-22,10:00:00,,2017-06-22 10:00:00,26.6563,57.4193
,,21130,2017-06-22,10:10:00,,2017-06-22 10:10:00,26.7314,55.0008
,,21131,2017-06-22,10:20:00,,2017-06-22 10:20:00,26.8279,52.9104
,,21132,2017-06-22,10:30:00,,2017-06-22 10:30:00,26.9566,53.1698
,,21133,2017-06-22,10:40:00,,2017-06-22 10:40:00,27.1068,53.9098
,,21134,2017-06-22,10:50:00,,2017-06-22 10:50:00,27.2355,55.2373
