#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21069,2017-06-22,00:00:00,,2017-06-22 00:00:00,26.3702,48.9812
,,21070,2017-06-22,00:10:00,,2017-06-22 00:10:00,26.2952,49.1491
,,21071,2017-06-22,00:20:00,,2017-06-22 00:20:00,26.2308,49.2635
,,21072,2017-06-22,00:30:00,,2017-06-22 00:30:00,26.1879,49.4237
,,21073,2017-06-22,00:40:00,,2017-06-22 00:40:00,26.1128,49.5687
,,21074,2017-06-22,00:50:00,,2017-06-22 00:50:00,26.0485,49.8357
,,21075,2017-06-22,01:00:00,,2017-06-22 01:00:00,25.9949,49.9654
,,21076,2017-06-22,01:10:00,,2017-06-22 01:10:00,25.9305,50.2096
,,21077,2017-06-22,01:20:00,,2017-06-22 01:20:00,25.8662,50.3774
,,21078,2017-06-22,01:30:00,,2017-06-22 01:30:00,25.8125,50.6139
,,21079,2017-06-22,01:40:00,,2017-06-22 01:40:00,25.7482,50.7207
,,21080,2017-06-22,01:50:00,,2017-06-22 01:50:00,25.6946,50.9191
,,21081,2017-06-22,02:00:00,,2017-06-22 02:00:00,25.6302,51.1861
,,21082,2017-06-22,02:10:00,,2017-06-22 02:10:00,25.5873,51.4226
,,21083,2017-06-22,02:20:00,,2017-06-22 02:20:00,25.5337,51.6591
,,21084,2017-06-22,02:30:00,,2017-06-22 02:30:00,25.4693,51.7736
,,21085,2017-06-22,02:40:00,,2017-06-22 02:40:00,25.405,51.9262
,,21086,2017-06-22,02:50:00,,2017-06-22 02:50:00,25.3406,52.1017
,,21087,2017-06-22,03:00:00,,2017-06-22 03:00:00,25.2763,52.2771
,,21088,2017-06-22,03:10:00,,2017-06-22 03:10:00,25.2763,52.4221
,,21089,2017-06-22,03:20:00,,2017-06-22 03:20:00,25.2656,52.5442
,,21090,2017-06-22,03:30:00,,2017-06-22 03:30:00,25.2119,52.6891
,,21091,2017-06-22,03:40:00,,2017-06-22 03:40:00,25.1476,52.7196
,,21092,2017-06-22,03:50:00,,2017-06-22 03:50:00,25.094,52.8951
,,21093,2017-06-22,04:00:00,,2017-06-22 04:00:00,25.0403,52.8646
,,21094,2017-06-22,04:10:00,,2017-06-22 04:10:00,24.9867,53.0706
,,21095,2017-06-22,04:20:00,,2017-06-22 04:20:00,24.9331,53.1621
,,21096,2017-06-22,04:30:00,,2017-06-22 04:30:00,24.8795,53.1316
,,21097,2017-06-22,04:40:00,,2017-06-22 04:40:00,24.8258,53.1621
,,21098,2017-06-22,04:50:00,,2017-06-22 04:50:00,24.7722,53.3681
,,21099,2017-06-22,05:00:00,,2017-06-22 05:00:00,24.7293,53.5436
,,21100,2017-06-22,05:10:00,,2017-06-22 05:10:00,24.6971,53.6581
,,21101,2017-06-22,05:20:00,,2017-06-22 05:20:00,24.665,53.7801
,,21102,2017-06-22,05:30:00,,2017-06-22 05:30:00,24.6542,54.0395
,,21103,2017-06-22,05:40:00,,2017-06-22 05:40:00,24.6542,54.276
,,21104,2017-06-22,05:50:00,,2017-06-22 05:50:00,24.6542,54.3371
,,21105,2017-06-22,06:00:00,,2017-06-22 06:00:00,24.665,54.421
,,21106,2017-06-22,06:10:00,,2017-06-22 06:10:00,24.6864,54.4515
,,21107,2017-06-22,06:20:00,,2017-06-22 06:20:00,24.7079,54.3905
,,21108,2017-06-22,06:30:00,,2017-06-22 06:30:00,24.74,54.3905
,,21109,2017-06-22,06:40:00,,2017-06-22 06:40:00,24.7722,54.1845
,,21110,2017-06-22,06:50:00,,2017-06-22 06:50:00,24.8151,54.1006
,,21111,2017-06-22,07:00:00,,2017-06-22 07:00:00,24.8473,53.8946
,,21112,2017-06-22,07:10:00,,2017-06-22 07:10:00,24.9009,53.6886
,,21113,2017-06-22,07:20:00,,2017-06-22 07:20:00,24.9545,53.6581
,,21114,2017-06-22,07:30:00,,2017-06-22 07:30:00,25.0189,53.6275
,,21115,2017-06-22,07:40:00,,2017-06-22 07:40:00,25.0832,53.864
,,21116,2017-06-22,07:50:00,,2017-06-22 07:50:00,25.1583,54.3294
,,21117,2017-06-22,08:00:00,,2017-06-22 08:00:00,25.2656,54.8864
,,21118,2017-06-22,08:10:00,,2017-06-22 08:10:00,25.2763,55.6188
,,21119,2017-06-22,08:20:00,,2017-06-22 08:20:00,25.2977,56.0918
,,21120,2017-06-22,08:30:00,,2017-06-22 08:30:00,25.4264,56.6793
,,21121,2017-06-22,08:40:00,,2017-06-22 08:40:00,25.5122,57.4727
,,21122,2017-06-22,08:50:00,,2017-06-22 08:50:00,25.6195,59.876
,,21123,2017-06-22,09:00:00,,2017-06-22 09:00:00,25.7589,59.8531
,,21124,2017-06-22,09:10:00,,2017-06-22 09:10:00,25.8447,59.5556
,,21125,2017-06-22,09:20:00,,2017-06-22 09:20:00,25.9841,58.7316
,,21126,2017-06-22,09:30:00,,2017-06-22 09:30:00,26.0914,57.3507
,,21127,2017-06-22,09:40:00,,2017-06-22 09:40:00,26.2523,58.2891
,,21128,2017-06-22,09:50:00,,2017-06-22 09:50:00,26.381,58.1441
,,21129,2017-06-22,10:00:00,,2017-06-22 10:00:00,26.5204,59.3801
,,21130,2017-06-22,10:10:00,,2017-06-22 10:10:00,26.6169,58.9681
,,21131,2017-06-22,10:20:00,,2017-06-22 10:20:00,26.6705,56.3207
,,21132,2017-06-22,10:30:00,,2017-06-22 10:30:00,26.81,55.8477
,,21133,2017-06-22,10:40:00,,2017-06-22 10:40:00,26.9601,56.2292
,,21134,2017-06-22,10:50:00,,2017-06-22 10:50:00,27.0888,56.7937
,,21135,2017-06-22,11:00:00,,2017-06-22 11:00:00,27.2068,58.4112
,,21136,2017-06-22,11:10:00,,2017-06-22 11:10:00,27.3141,57.6711
,,21137,2017-06-22,11:20:00,,2017-06-22 11:20:00,27.432,57.7932
,,21138,2017-06-22,11:30:00,,2017-06-22 11:30:00,27.55,58.8232
,,21139,2017-06-22,11:40:00,,2017-06-22 11:40:00,27.6358,59.2122
,,21140,2017-06-22,11:50:00,,2017-06-22 11:50:00,27.7323,59.0597
,,21141,2017-06-22,12:00:00,,2017-06-22 12:00:00,27.8396,59.0368
,,21142,2017-06-22,12:10:00,,2017-06-22 12:10:00,27.9683,59.2733
,,21143,2017-06-22,12:20:00,,2017-06-22 12:20:00,28.0005,59.9828
,,21144,2017-06-22,12:30:00,,2017-06-22 12:30:00,28.1292,60.2727
,,21145,2017-06-22,12:40:00,,2017-06-22 12:40:00,28.2471,60.9289
,,21146,2017-06-22,12:50:00,,2017-06-22 12:50:00,28.3437,62.4395
,,21147,2017-06-22,13:00:00,,2017-06-22 13:00:00,28.4187,63.1795
,,21148,2017-06-22,13:10:00,,2017-06-22 13:10:00,28.4831,63.5076
,,21149,2017-06-22,13:20:00,,2017-06-22 13:20:00,28.5474,63.7517
,,21150,2017-06-22,13:30:00,,2017-06-22 13:30:00,28.5796,64.1637
,,21151,2017-06-22,13:40:00,,2017-06-22 13:40:00,28.6225,63.8051
,,21152,2017-06-22,13:50:00,,2017-06-22 13:50:00,28.7083,63.4542
,,21153,2017-06-22,14:00:00,,2017-06-22 14:00:00,28.8156,62.8896
,,21154,2017-06-22,14:10:00,,2017-06-22 14:10:00,28.9121,60.1278
,,21155,2017-06-22,14:20:00,,2017-06-22 14:20:00,29.0944,58.3196
,,21156,2017-06-22,14:30:00,,2017-06-22 14:30:00,29.2446,53.7191
,,21157,2017-06-22,14:40:00,,2017-06-22 14:40:00,29.4054,51.3235
,,21158,2017-06-22,14:50:00,,2017-06-22 14:50:00,29.5663,50.0341
,,21159,2017-06-22,15:00:00,,2017-06-22 15:00:00,29.7057,49.1109
,,21160,2017-06-22,15:10:00,,2017-06-22 15:10:00,29.813,48.1649
,,21161,2017-06-22,15:20:00,,2017-06-22 15:20:00,29.9524,47.8902
,,21162,2017-06-22,15:30:00,,2017-06-22 15:30:00,30.0597,47.5774
,,21163,2017-06-22,15:40:00,,2017-06-22 15:40:00,30.1455,47.7834
,,21164,2017-06-22,15:50:00,,2017-06-22 15:50:00,30.2206,48.3785
,,21165,2017-06-22,16:00:00,,2017-06-22 16:00:00,30.3064,48.6761
,,21166,2017-06-22,16:10:00,,2017-06-22 16:10:00,30.3814,48.8134
